\ EQUINOX = 'J2000.0'
\ Query
|   ra            |   dec           |
|   double        |   double        |
|   deg           |   deg           |
 264.0209643077713 -28.8347731639992
 011.32489729000   +42.11825776000  
 074.6106810226200 -67.9292849815900
 082.8626052291700 -64.5799363373400
 014.9239156414700 -72.7924724401000
 010.0192460074200 +40.5820738186900
 084.0047620990200 -66.8449295835300
 102.1727680607400 -05.7944096024500
 086.9136933999400 -66.9674865079900
 075.5929006713475 -68.8727550185039
 074.1876128882900 -68.5153330481900
 014.0992414255300 -72.8423751378600
 077.3163684293100 -68.7415359247300
 265.4856418861700 +15.0750618600100
 016.0845722498900 -72.7293635640500
 084.5394400451542 -69.7268873862128
 010.94142243000   +41.73948314000  
 074.7623292785300 -68.3692196693900
 010.73211992000   +41.59186458000  
 010.9471432808700 -73.2407233156400
 014.7087626503100 -72.0239486277200
 013.9242834955300 -73.3584582300000
 013.6647986218600 -71.9258410779900
 082.5175448365500 -69.9461514830300
 082.4000844080100 -69.6740736318600
 016.7965597462700 -72.9996463782900
 009.79927748000   +40.78692756000  
 091.4415474262600 -73.0083927643600
 010.04815216000   +41.01191278000  
 082.1558260379000 -69.6819765284700
 078.1448544611800 -69.2094849038800
 083.7081158895400 -80.9505993277800
 015.5982273638004 -71.6935888785950
 011.3085051015700 -73.3755603106400
 085.1959945569900 -69.9339729444600
 083.1313982320900 -66.7904987965900
 293.3993490516904 +21.5080302630561
 020.0314522847800 -73.0568703841400
 177.3575804857267 -60.6191387768086
 016.9902625120300 -73.3089141738300
 011.85160044000   +42.08859766000  
 300.0397222624792 +32.3875360029945
 065.9643275905100 -76.9118844528700
 031.3375783359742 +67.2504345143408
 084.3187533199900 -70.7511574379900
 013.5366972826300 -73.4816320342100
 079.4267175779500 -66.6480329826800
 270.56187         -22.45294        
 326.4890283603300 +47.6700911611044
 085.1196717834000 -70.1773451060900
 260.8797029225000 -38.9766318183700
 012.4823145015200 -73.5203761174400
 075.3651507305900 -71.3720453447400
 082.3354513725500 -66.5896938142100
 013.5309985687800 -73.2045522040000
 012.0389331245100 -73.6015393696400
 197.5416592684529 -64.4177918404253
 012.0123361417800 -72.9531755771800
 087.6133030229600 -67.1835943658500
 081.6555436566700 -67.3736960420300
 080.2255298806300 -70.2062178117300
 016.0410299732900 -71.3975993781300
 245.7369956001300 -46.5421445479100
 314.8205414326587 +44.5627512823597
 015.4463779049800 -72.4862475316700
 070.2108988529900 -69.7379798265900
 014.1828690863700 -73.6548952013000
 257.45037         -40.04417        
 127.5572289654600 -48.2090233749300
 016.4708907072400 -72.8914775082000
 085.2825822470500 -70.3819508360200
 076.4547422439600 -66.8666415568400
 011.04221498000   +41.92815516000  
 015.9395421965300 -72.2131165038900
 326.9988456515800 +57.2067846047100
 011.15231632000   +41.86117473000  
 103.0507080881600 -02.8069591400100
 244.92883         -49.80450        
 010.99618891000   +42.02284288000  
 084.8580618808300 -71.0878693283100
 298.0874622155700 -11.3668761472500
 130.7666835479000 -51.2977598492200
 240.2946508994900 -63.7765363263600
 168.45475         -63.47561        
 082.0818956885300 -66.2005320387500
 005.7044379870500 -73.8404298501400
 011.34571888000   +41.64382350000  
 084.1427775023900 -70.0889900609900
 079.8844070750412 -69.6094175540933
 280.0539861926400 -02.3842558831800
 078.2006011406400 -68.4851415950000
 267.0857417447700 -24.8990107620800
 215.52450         -60.79958        
 092.5711184539000 -68.3732740545000
 112.6722658656717 -27.6283690592678
 081.18117         -69.63664        
 013.0147853928900 -73.1655010747500
 081.9028273072900 -69.8952495112600
 087.5281624026600 -67.3560914638800
 076.7644532856900 -69.4672639724700
 077.8583984253900 -66.5021437809600
 011.6208755661300 +41.6859529058900
 073.2202117665100 -68.0236842375800
 011.5946658574500 -72.9358194526700
 083.6128841898800 -71.3120815871900
 107.3142132028200 -13.7860885443300
 078.0606834983500 -65.6715653777900
 149.86750         +30.73950        
 011.3803718377400 -72.9906655922100
 078.4736277969600 -67.0634573640100
 011.7263389499900 -73.8682631945300
 271.1348177644300 -21.7496179618500
 227.38725         -58.49042        
 009.1118253980800 -73.7268433106700
 306.3353117082904 +39.5882237800911
 083.5437164784200 -70.1955821914700
 010.0790981937500 +40.5458722482300
 091.6390409394100 -71.6072439457700
 010.2437925822152 +41.0090625204889
 011.0860253017842 -73.8498793092428
 080.6832102254600 -66.1617741931500
 075.5040660327000 -68.9228141235100
 275.5987806763600 -11.5459911444100
 011.8319398935100 -72.8468116776400
 010.1232149464687 +40.7452682105239
 081.2063841847200 -63.4258370565000
 014.7493624583300 -72.5248462312500
 279.4376385159000 +07.5525435170200
 010.51257450000   +40.80583171000  
 249.5358129085900 -31.4776181867700
 121.5036107744712 -34.8892149129747
 017.80717         -72.71639        
 053.8000372574100 +58.2947001000800
 195.1570562396599 -62.6002592363100
 012.8501877927000 -73.4374813745900
 014.8058982023300 -72.6471695002800
 084.7335123551400 -66.1014336437100
 003.8395084693800 -71.0895947452700
 015.0265580162000 -72.5014227513400
 232.93862         -55.71475        
 012.6308577329100 -72.4440216251600
 011.9990213710600 -72.9201954842000
 086.3682801180000 -66.9180840216000
 271.8236121193300 -33.7574804734600
 163.2019299465438 -60.5628878912003
 253.63112         -44.40050        
 009.9594731257200 +40.4588906473600
 019.3882704499800 -74.3479463208300
 083.7495922532100 -69.8999112253300
 149.82317         +30.73972        
 010.7292286780700 +41.0038575571600
 010.14333         +40.71483        
 254.6198818889399 -29.6834363602300
 293.0109545028600 +13.0435867334700
 291.7316962649362 +21.7560606976511
 164.1092455806200 -60.7326860567800
 010.01810188000   +40.68642512000  
 014.2700271545300 -73.1407538445100
 011.6456784167300 -73.1121891274700
 013.8446572961000 -72.7042829812700
 081.3135949913400 -69.8499259781200
 074.1451138908200 -69.9655274545300
 023.5364907648021 +30.4825830496603
 190.2135043684562 -64.5787227112714
 011.2752100861200 -73.2885409345500
 073.1098578371800 -68.3618027588800
 286.8966434992370 +11.6101436366853
 079.1501694900800 -66.1306731077700
 074.8865554485200 -68.0126656010000
 072.2139249475400 -69.3563224803900
 017.7474618588600 -75.4648666853600
 220.50612         -60.19158        
 072.2457556183700 -70.0721929492100
 010.27513         +40.57633        
 010.1943749765000 +40.5546078367800
 073.4996123274300 -71.1096825918400
 013.0128470038800 -73.1917915944200
 085.5258645927400 -68.5924360463900
 077.4969881612400 -69.1445919932800
 014.053392        -72.306816       
 010.5171201220700 +40.8448338622800
 232.91292         -56.35611        
 074.5645890644100 -68.1440097262100
 076.8436300353400 -70.7405394681600
 079.1702353591700 -66.3180868912500
 010.96683248000   +41.79098576000  
 014.6030179369600 -71.7106842315100
 082.4572389226800 -67.0708643795900
 013.4018310024408 -73.1523758315439
 074.4295869631800 -68.4671583679900
 012.7412349102558 -73.5856855323286
 118.7619898091600 -26.2381400236200
 212.27746         -63.36342        
 068.9255787361400 -69.7247745806000
 289.8978377734242 +13.1072613692231
 012.7188003151500 -73.3785854849100
 012.0605921037700 -72.7943949652300
 017.1041561493500 -73.5511513254800
 011.5205073666100 -73.3206609342100
 080.1273851373400 -70.7579879021400
 080.9549950929100 -67.0052823723300
 112.2614770036588 -26.6713358287172
 010.14487         +40.57633        
 079.9947329575400 -69.3209343048800
 085.3602465888900 -70.3262179668400
 297.8787749354700 +27.4602326866700
 011.8245221095000 -72.8552393027200
 010.8724323965400 -74.6239700571600
 077.4764463888300 -65.2408183394400
 015.2481553315100 -71.8031348704100
 015.6922211695400 -71.5387181451400
 083.5097757872800 -69.4123263668500
 015.1503985514800 -72.2529680955800
 113.1015515302434 -32.1824516435808
 073.9259354703300 -70.7564508906000
 011.5703419249200 -73.7143999623600
 087.2380748978300 -65.6118001784800
 073.0555486712500 -68.8565657269700
 091.8561053705700 +11.1519755845500
 013.8414359694100 -72.8768526227200
 015.8921573526900 -73.4622524118600
 078.7714841208700 -68.9774895270500
 262.9567534311700 +33.0784506783900
 083.5883362320400 -67.8171153327700
 078.4319250133600 -70.5624528344900
 154.6329271063800 -58.6142567785500
 072.2797055488100 -67.3749590890300
 015.8535266489000 -72.9522515602200
 023.2950274539700 +30.8850720391992
 078.8939960188900 -66.6467196468200
 013.1501046877900 -73.3587349185600
 220.20550         -60.98875        
 010.18615546000   +40.58012369000  
 012.3077684806200 -73.3135777516800
 148.3201993496600 -56.6370305155000
 072.5700006052100 -74.2327092609500
 011.2191028284100 -72.7852971758700
 275.3448713591800 -13.8129392855900
 014.7997996775100 -73.4249818600100
 013.6908575570400 -73.5720905689700
 085.6046881592100 -70.3135362406200
 012.2957868498700 -72.4100346915200
 085.1112024300600 -70.3327322356400
 082.5352201802400 -72.0190404266200
 048.7272413117100 +55.8802917092000
 172.1579478276800 -60.8729430083500
 010.16982775000   +40.98193492000  
 011.20971346000   +41.97590784000  
 076.0330409902600 -69.2096494045500
 300.5755448377432 +31.8564361811489
 085.3059533000500 -66.4601390139800
 011.1183963184800 -72.7902558339600
 347.7872359787221 +60.9995260104353
 075.1096398255700 -68.7733238517000
 010.5633819185600 -73.7119257197800
 270.17471         -22.90769        
 017.1670280745300 -72.5906108354300
 011.4684435034000 -73.9095882317000
 280.3913794468900 -04.8892342173400
 083.1766142986600 -66.7202491384400
 261.84767         -35.53764        
 016.0929806787900 -73.2696999793400
 010.3584074976629 +41.2047456216692
 014.0529665332900 -71.8926056554400
 150.0153868217700 -66.2762437934800
 170.7360520256000 -61.5517969798000
 010.11625477000   +40.77168311000  
 014.1733482055400 -72.9087215137600
 224.4065293316467 -60.2939670918003
 082.3328171098600 -67.3777696080700
 281.3453300230100 -05.9019249306400
 161.0586713506600 -59.6840705443400
 013.9847709010200 -73.9632421302300
 011.5154565262000 -73.0657793884300
 026.5757100594104 -74.5604011461244
 015.8842839907600 -72.8089134320000
 276.4003182248425 -17.6221929213353
 012.1374964129000 -73.4961631047600
 014.5651573050500 -72.5555658307500
 009.83345284000   +41.20421539000  
 126.5099669451500 -45.9417716635400
 229.9508350998888 -55.4115139954722
 011.74497478000   +42.16671634000  
 087.0288420184600 -71.5059461101400
 083.5862175479200 -70.5967235380500
 013.5758129726200 -72.7026237660100
 279.4629633999300 -06.7968041228700
 357.0312620163554 +65.7554860240814
 014.5968250405700 -72.9069348470400
 079.1830327985500 -70.5920638810700
 157.8041739431100 -58.3038378779200
 353.1235209920246 +58.8275844553514
 014.0323872405300 -72.8783944948500
 149.86096         +30.72672        
 011.5175395101600 -73.4537780053700
 249.4318528959792 -46.6210239541272
 010.9113896084500 +41.2650689291600
 261.8236282415700 -25.6399028274500
 011.3544479513700 -73.1962564855400
 077.6495940566900 -65.2757602989400
 014.3862347664400 -72.2271648459500
 285.5548094286638 +08.6497876012908
 011.34282330000   +41.54673628000  
 079.2350512260400 -69.6555083152900
 166.10700         -59.72958        
 079.0979729386171 -68.5907589769308
 009.9998598326700 +40.6115593236000
 011.8281741137583 -73.2878651961839
 013.2367003535400 -71.9175677729900
 282.2041665740300 +05.2860359035100
 012.8883190843800 -73.0640833016300
 017.5584734969500 -71.2114630761900
 074.3593136404900 -66.7236045899500
 010.9974318911900 -73.3310132741800
 076.9897945187700 -70.7777717405900
 088.4612826819796 +24.2430689643047
 086.9513371260900 -67.6406337125500
 284.9557675219500 -03.8266301955900
 084.7208193323200 -68.2933455730900
 080.3517821629067 -69.9428278132425
 010.37583         +41.15292        
 010.9287770041600 +41.1714659032500
 112.9575751152288 -30.7127988785631
 161.6864556885200 -60.2682847382700
 023.4156647968000 +30.4059213395200
 014.9923429743500 -72.7041931519800
 011.1125920681700 +41.8450449067100
 011.7507205282100 -72.5312827237000
 088.5774424283400 -67.7670429601400
 023.5245925051100 +30.6578732085300
 011.4050785277163 -73.3568471525167
 278.08704         +01.63803        
 266.7859372682837 -27.2928453253561
 015.0616669032500 -73.2997655397600
 010.5520816957100 -74.1466617130600
 011.3484712100100 +41.6933540789900
 013.8830884353100 -72.1533691599800
 075.0315186628000 -68.4500178412400
 082.9684297607500 -71.5398454580500
 014.5839387339100 -72.1967216947100
 073.3718514577500 -66.9539576741000
 084.2958038183100 -69.3602293463500
 012.0163448374775 -72.6503592577942
 017.2166138546700 -72.1223357207100
 179.7762518548100 -64.0337641185400
 287.5017317196900 +12.5365578330300
 124.9716825617425 -48.7803837014167
 014.4365657186700 -72.2735500706700
 081.2995171744500 -70.5721842555800
 084.9488124441800 -67.3731869741300
 264.5804636304400 +34.5325596473700
 013.5378580750800 -73.6665620996700
 012.7180674571500 -72.9550056651500
 077.0861355467900 -69.1712396182800
 283.0262587594536 +08.9096763858728
 111.5762572624613 -30.4098372075406
 295.0441247297488 +25.7779612733539
 008.3696439773100 -73.1756563843100
 078.8331625341600 -69.4400263572700
 284.8047601172300 -02.8223150111700
 078.8812819206200 -66.1277456566400
 169.0706740328900 -60.0775285809600
 197.2210342294800 -64.0793383778900
 011.4453733511400 +41.9119959044500
 012.4528366430800 -73.0693310635300
 022.3108767727400 -71.8647905125400
 079.8840724658000 -69.0797580011400
 016.4142474091600 -71.4872119863500
 355.9589538085000 -72.0993691513900
 084.4495950776400 -70.8353462378400
 083.8397297994100 -70.1167109931300
 012.4860364395500 -72.7546184783800
 268.8463277478500 -29.5265208558300
 299.6195479589762 +32.1447517922931
 329.4540136344512 +58.8811377328400
 302.6350630978763 +37.3542426042345
 076.6117584107400 -66.2112749765000
 084.0283293025900 -68.8203806643300
 013.4892091936300 -72.8740555017200
 149.87117         +30.73019        
 085.0645221005800 -62.8751839322300
 073.6551027919300 -69.5606266960100
 280.3521148861534 -08.7749498025139
 076.9317417442900 -64.4507716801500
 246.86217         -49.87611        
 259.26325         -37.91161        
 084.1765303335400 -67.6751311158600
 014.2938788000800 -73.3580301083900
 074.8347787903700 -66.3203183958300
 084.3566683122800 -70.1330693996100
 078.8403723366800 -71.0422520813900
 011.4642781487300 +42.1407697303117
 011.3545718745500 +41.7088136234500
 069.3115735652100 +18.5430352613500
 012.5096208790683 -73.3859794414222
 023.4419253743400 +30.8678477197000
 076.8661773116900 -67.2636431121300
 011.1753926934100 -73.7062992400800
 007.8983113631800 -73.8821716640100
 264.69225         -31.43967        
 012.3893431410800 -73.6839833955000
 010.1608206762900 -73.2206419893500
 080.4987574152600 -69.7189345291700
 011.8137316036800 -73.5228701973000
 078.1929885264800 -65.4453341321600
 184.8445730814300 -65.3302364065400
 267.42558         -28.37717        
 013.2020541878100 -73.2448193210400
 012.0224227244600 -72.7284547553000
 131.1442311957500 -46.0845189256500
 082.1850699305933 -69.8347291356311
 018.4443889703500 -73.3547902252053
 076.8122400252700 -68.1123389595700
 082.8262193667800 -69.6073182749800
 274.9844316051180 -15.5146151033350
 014.6960827779500 -72.9326928787300
 082.3138114746400 -69.5113743107800
 074.1298857007900 -66.4998234555000
 096.4252945423354 +08.4956899246169
 289.4515523691721 +15.4734639973356
 312.7534478487199 +43.1398912086200
